Applicant_ID,Age,Income,Employment_Type,Credit_Score,Loan_Amount,Loan_Term,Existing_EMI,Default_History,Loan_Status,Monthly_Income,Estimated_Monthly_Payment,Debt_to_Income_Ratio,Loan_to_Income_Ratio,EMI_Burden_Ratio,Credit_Score_Bin,Age_Group
APP_07405,36,74205.0,Salaried,590.0,43912,36,155.0,No,Non-Default,6183.75,1376.04,0.2476,0.5918,0.0251,Poor,36-45
APP_07406,43,53455.0,Salaried,449.0,118477,24,689.0,No,Non-Default,4454.58,5358.39,1.3576,2.2164,0.1547,Very Poor,36-45
APP_07407,35,34810.0,Freelancer,497.0,83622,180,299.0,No,Non-Default,2900.83,799.14,0.3786,2.4022,0.1031,Very Poor,26-35
APP_07408,44,15274.0,Unemployed,531.0,5000,60,425.0,No,Default,1272.83,101.38,0.4136,0.3274,0.3339,Poor,36-45
APP_07409,47,73553.0,Salaried,575.0,65878,48,143.0,No,Non-Default,6129.42,1608.27,0.2857,0.8957,0.0233,Poor,46-55
APP_07410,46,100929.0,Self-Employed,577.0,35849,12,396.0,No,Non-Default,8410.75,3118.45,0.4179,0.3552,0.0471,Poor,46-55
APP_07411,39,93183.0,Self-Employed,561.0,34545,60,80.0,Yes,Non-Default,7765.25,700.45,0.1005,0.3707,0.0103,Poor,36-45
APP_07412,27,33225.0,Self-Employed,554.0,35585,60,2437.0,No,Non-Default,2768.75,721.54,1.1408,1.071,0.8802,Poor,26-35
APP_07413,31,48872.0,Salaried,453.0,84437,48,363.0,No,Non-Default,4072.67,2061.35,0.5953,1.7277,0.0891,Very Poor,26-35
APP_07414,43,68199.0,Government,581.0,135441,60,1057.0,No,Non-Default,5683.25,2746.26,0.6692,1.986,0.186,Poor,36-45
APP_07415,62,11453.0,Self-Employed,569.0,13992,24,346.0,No,Non-Default,954.42,632.82,1.0256,1.2217,0.3625,Poor,56+
APP_07416,34,90241.0,Self-Employed,601.0,38632,240,446.0,No,Non-Default,7520.08,323.13,0.1023,0.4281,0.0593,Fair,26-35
APP_07417,42,62762.0,Salaried,522.0,111473,36,555.0,No,Non-Default,5230.17,3493.16,0.774,1.7761,0.1061,Poor,36-45
APP_07418,32,81991.0,Salaried,554.0,30763,240,777.0,Yes,Non-Default,6832.58,257.31,0.1514,0.3752,0.1137,Poor,26-35
APP_07419,28,73332.0,Salaried,525.0,42718,60,332.0,No,Non-Default,6111.0,866.17,0.1961,0.5825,0.0543,Poor,26-35
APP_07420,31,33048.0,Freelancer,458.0,43210,180,18.0,No,Non-Default,2754.0,412.94,0.1565,1.3075,0.0065,Very Poor,26-35
APP_07421,22,50812.0,Salaried,522.0,197168,60,151.0,No,Non-Default,4234.33,3997.86,0.9798,3.8803,0.0357,Poor,18-25
APP_07422,51,35589.0,Freelancer,528.0,66084,180,164.0,No,Default,2965.75,631.53,0.2682,1.8569,0.0553,Poor,46-55
APP_07423,22,76601.0,Salaried,635.0,190326,12,191.0,No,Non-Default,6383.42,16556.16,2.6235,2.4846,0.0299,Fair,18-25
APP_07424,35,5000.0,Self-Employed,352.0,146514,36,48.0,Yes,Default,416.67,4591.22,11.134,29.3028,0.1152,Very Poor,26-35
APP_07425,26,85508.0,Self-Employed,445.0,30283,48,0.0,Yes,Non-Default,7125.67,739.3,0.1038,0.3542,0.0,Very Poor,26-35
APP_07426,29,47339.0,Salaried,593.0,46194,48,366.0,Yes,Non-Default,3944.92,1127.73,0.3786,0.9758,0.0928,Poor,26-35
APP_07427,51,68816.0,Salaried,546.0,187535,240,667.0,No,Non-Default,5734.67,1568.62,0.3898,2.7252,0.1163,Poor,46-55
APP_07428,40,71889.0,Salaried,553.0,14568,48,130.0,No,Non-Default,5990.75,355.65,0.0811,0.2026,0.0217,Poor,36-45
APP_07429,28,15078.0,Freelancer,489.0,66762,360,591.0,No,Non-Default,1256.5,489.88,0.8602,4.4278,0.4704,Very Poor,26-35
APP_07430,32,40916.0,Freelancer,493.0,67301,84,656.0,No,Non-Default,3409.67,1048.97,0.5,1.6449,0.1924,Very Poor,26-35
APP_07431,30,68111.0,Salaried,640.0,29111,180,264.0,No,Non-Default,5675.92,278.2,0.0955,0.4274,0.0465,Fair,26-35
APP_07432,37,83078.0,Self-Employed,588.0,26786,48,372.0,No,Non-Default,6923.17,653.92,0.1482,0.3224,0.0537,Poor,36-45
APP_07433,39,62555.0,Salaried,511.0,29894,36,188.0,Yes,Non-Default,5212.92,936.77,0.2158,0.4779,0.0361,Poor,36-45
APP_07434,56,40582.0,Salaried,484.0,63701,24,235.0,No,Non-Default,3381.83,2881.02,0.9214,1.5697,0.0695,Very Poor,56+
APP_07435,22,43627.0,Salaried,499.0,117991,84,444.0,Yes,Non-Default,3635.58,1839.03,0.628,2.7045,0.1221,Very Poor,18-25
APP_07436,37,41463.0,Government,464.0,65592,360,224.0,Yes,Non-Default,3455.25,481.29,0.2041,1.5819,0.0648,Very Poor,36-45
APP_07437,34,76080.0,Salaried,638.0,13276,24,347.0,Yes,Non-Default,6340.0,600.44,0.1494,0.1745,0.0547,Fair,26-35
APP_07438,47,62688.0,Salaried,540.0,121137,120,680.0,Yes,Non-Default,5224.0,1469.73,0.4115,1.9324,0.1302,Poor,46-55
APP_07439,41,63964.0,Salaried,477.0,94309,48,1670.0,No,Non-Default,5330.33,2302.36,0.7452,1.4744,0.3133,Very Poor,36-45
APP_07440,43,30890.0,Salaried,508.0,29837,360,1108.0,No,Non-Default,2574.17,218.93,0.5155,0.9659,0.4304,Poor,36-45
APP_07441,41,78823.0,Self-Employed,629.0,21513,180,1229.0,Yes,Non-Default,6568.58,205.59,0.2184,0.2729,0.1871,Fair,36-45
APP_07442,28,77672.0,Salaried,609.0,17561,36,1210.0,Yes,Non-Default,6472.67,550.3,0.272,0.2261,0.1869,Fair,26-35
APP_07443,50,28163.0,Salaried,445.0,85773,120,138.0,Yes,Default,2346.92,1040.66,0.5022,3.0456,0.0588,Very Poor,46-55
APP_07444,45,61260.0,Self-Employed,476.0,8074,120,1463.0,No,Non-Default,5105.0,97.96,0.3058,0.1318,0.2866,Very Poor,36-45
APP_07445,47,33593.0,Salaried,563.0,87473,120,125.0,No,Non-Default,2799.42,1061.29,0.4238,2.6039,0.0447,Poor,46-55
APP_07446,50,37434.0,Freelancer,416.0,25309,24,998.0,Yes,Non-Default,3119.5,1144.66,0.6869,0.6761,0.3199,Very Poor,46-55
APP_07447,42,48465.0,Self-Employed,532.0,45611,180,435.0,No,Non-Default,4038.75,435.88,0.2156,0.9411,0.1077,Poor,36-45
APP_07448,52,72618.0,Salaried,520.0,5000,36,912.0,No,Non-Default,6051.5,156.68,0.1766,0.0689,0.1507,Poor,46-55
APP_07449,41,48046.0,Freelancer,578.0,8789,84,2015.0,No,Non-Default,4003.83,136.99,0.5375,0.1829,0.5033,Poor,36-45
APP_07450,35,90830.0,Salaried,522.0,21088,24,1042.0,No,Non-Default,7569.17,953.75,0.2637,0.2322,0.1377,Poor,26-35
APP_07451,37,78107.0,Self-Employed,531.0,17502,60,847.0,Yes,Default,6508.92,354.88,0.1847,0.2241,0.1301,Poor,36-45
APP_07452,37,91847.0,Self-Employed,607.0,66618,240,115.0,No,Non-Default,7653.92,557.22,0.0878,0.7253,0.015,Fair,36-45
APP_07453,32,53845.0,Salaried,561.0,46284,36,982.0,Yes,Non-Default,4487.08,1450.37,0.5421,0.8596,0.2189,Poor,26-35
APP_07454,54,41392.0,Self-Employed,571.0,170629,180,90.0,No,Non-Default,3449.33,1630.62,0.4988,4.1223,0.0261,Poor,46-55
APP_07455,40,68017.0,Government,565.0,54757,60,359.0,No,Non-Default,5668.08,1110.27,0.2592,0.805,0.0633,Poor,36-45
APP_07456,38,21946.0,Unemployed,492.0,21588,48,348.0,No,Default,1828.83,527.03,0.4785,0.9837,0.1903,Very Poor,36-45
APP_07457,41,104697.0,Self-Employed,648.0,96633,24,365.0,Yes,Non-Default,8724.75,4370.45,0.5428,0.923,0.0418,Fair,36-45
APP_07458,65,84592.0,Self-Employed,497.0,25073,60,642.0,Yes,Non-Default,7049.33,508.39,0.1632,0.2964,0.0911,Very Poor,56+
APP_07459,26,45518.0,Salaried,465.0,23947,36,252.0,Yes,Non-Default,3793.17,750.41,0.2643,0.5261,0.0664,Very Poor,26-35
APP_07460,29,87832.0,Salaried,506.0,36377,240,304.0,No,Non-Default,7319.33,304.27,0.0831,0.4142,0.0415,Poor,26-35
APP_07461,24,100282.0,Self-Employed,454.0,132634,36,537.0,No,Non-Default,8356.83,4156.27,0.5616,1.3226,0.0643,Very Poor,18-25
APP_07462,35,105497.0,Salaried,638.0,84190,84,573.0,No,Non-Default,8791.42,1312.2,0.2144,0.798,0.0652,Fair,26-35
APP_07463,40,44146.0,Government,578.0,82117,60,287.0,Yes,Non-Default,3678.83,1665.04,0.5306,1.8601,0.078,Poor,36-45
APP_07464,33,82251.0,Salaried,590.0,174278,48,26.0,No,Non-Default,6854.25,4254.64,0.6245,2.1189,0.0038,Poor,26-35
APP_07465,32,75982.0,Salaried,572.0,80574,180,149.0,No,Non-Default,6331.83,770.01,0.1451,1.0604,0.0235,Poor,26-35
APP_07466,39,58159.0,Salaried,531.0,13592,36,1441.0,Yes,Non-Default,4846.58,425.92,0.3852,0.2337,0.2973,Poor,36-45
APP_07467,32,74366.0,Government,554.0,55863,180,1311.0,No,Non-Default,6197.17,533.86,0.2977,0.7512,0.2115,Poor,26-35
APP_07468,41,52242.0,Freelancer,603.0,133056,36,524.0,Yes,Non-Default,4353.5,4169.49,1.0781,2.5469,0.1204,Fair,36-45
APP_07469,49,47208.0,Self-Employed,589.0,10779,12,102.0,No,Non-Default,3934.0,937.65,0.2643,0.2283,0.0259,Poor,46-55
APP_07470,44,62633.0,Salaried,504.0,35871,240,50.0,No,Non-Default,5219.42,300.04,0.0671,0.5727,0.0096,Poor,36-45
APP_07471,46,46613.0,Government,531.0,15455,84,1493.0,No,Non-Default,3884.42,240.88,0.4464,0.3316,0.3844,Poor,46-55
APP_07472,48,55629.0,Salaried,585.0,40246,84,1032.0,No,Non-Default,4635.75,627.28,0.3579,0.7235,0.2226,Poor,46-55
APP_07473,40,66445.0,Government,572.0,90056,36,253.0,Yes,Non-Default,5537.08,2822.03,0.5554,1.3553,0.0457,Poor,36-45
APP_07474,36,114624.0,Self-Employed,629.0,106317,36,496.0,No,Non-Default,9552.0,3331.59,0.4007,0.9275,0.0519,Fair,36-45
APP_07475,30,69424.0,Salaried,561.0,31340,120,1227.0,No,Non-Default,5785.33,380.24,0.2778,0.4514,0.2121,Poor,26-35
APP_07476,34,53747.0,Self-Employed,531.0,61642,60,74.0,No,Non-Default,4478.92,1249.88,0.2956,1.1469,0.0165,Poor,26-35
APP_07477,32,51868.0,Freelancer,439.0,10902,48,505.0,No,Non-Default,4322.33,266.15,0.1784,0.2102,0.1168,Very Poor,26-35
APP_07478,45,79467.0,Salaried,597.0,8966,48,1259.0,No,Non-Default,6622.25,218.89,0.2232,0.1128,0.1901,Poor,36-45
APP_07479,41,34334.0,Government,437.0,88936,240,905.0,No,Non-Default,2861.17,743.9,0.5763,2.5903,0.3163,Very Poor,36-45
APP_07480,44,84076.0,Self-Employed,495.0,5000,240,169.0,Yes,Non-Default,7006.33,41.82,0.0301,0.0595,0.0241,Very Poor,36-45
APP_07481,26,61196.0,Salaried,428.0,20955,36,1518.0,Yes,Default,5099.67,656.65,0.4264,0.3424,0.2977,Very Poor,26-35
APP_07482,52,84074.0,Salaried,541.0,62412,120,113.0,No,Non-Default,7006.17,757.23,0.1242,0.7423,0.0161,Poor,46-55
APP_07483,33,93499.0,Self-Employed,597.0,43325,36,116.0,No,Non-Default,7791.58,1357.65,0.1891,0.4634,0.0149,Poor,26-35
APP_07484,26,96952.0,Self-Employed,606.0,5000,180,50.0,No,Non-Default,8079.33,47.78,0.0121,0.0516,0.0062,Fair,26-35
APP_07485,33,63133.0,Self-Employed,577.0,55299,24,62.0,No,Non-Default,5261.08,2501.02,0.4872,0.8759,0.0118,Poor,26-35
APP_07486,62,45029.0,Freelancer,488.0,18232,120,717.0,Yes,Non-Default,3752.42,221.2,0.25,0.4049,0.1911,Very Poor,56+
APP_07487,34,113028.0,Self-Employed,613.0,40000,60,161.0,Yes,Non-Default,9419.0,811.06,0.1032,0.3539,0.0171,Fair,26-35
APP_07488,34,11480.0,Unemployed,501.0,22044,24,1016.0,Yes,Non-Default,956.67,996.99,2.1042,1.9202,1.062,Poor,26-35
APP_07489,36,86113.0,Self-Employed,591.0,20873,84,974.0,No,Non-Default,7176.08,325.33,0.1811,0.2424,0.1357,Poor,36-45
APP_07490,36,39568.0,Government,471.0,8606,36,61.0,Yes,Non-Default,3297.33,269.68,0.1003,0.2175,0.0185,Very Poor,36-45
APP_07491,30,63629.0,Salaried,550.0,27249,36,380.0,No,Non-Default,5302.42,853.88,0.2327,0.4282,0.0717,Poor,26-35
APP_07492,39,24760.0,Salaried,379.0,97631,60,672.0,No,Default,2063.33,1979.6,1.2851,3.9431,0.3257,Very Poor,36-45
APP_07493,48,54677.0,Salaried,522.0,25897,360,573.0,No,Non-Default,4556.42,190.02,0.1675,0.4736,0.1258,Poor,46-55
APP_07494,41,82223.0,Self-Employed,531.0,26856,240,54.0,No,Default,6851.92,224.63,0.0407,0.3266,0.0079,Poor,36-45
APP_07495,26,67204.0,Government,616.0,20669,180,194.0,No,Non-Default,5600.33,197.52,0.0699,0.3076,0.0346,Fair,26-35
APP_07496,34,45016.0,Salaried,459.0,12979,180,473.0,No,Non-Default,3751.33,124.03,0.1592,0.2883,0.1261,Very Poor,26-35
APP_07497,32,72473.0,Salaried,554.0,16346,60,438.0,No,Non-Default,6039.42,331.44,0.1274,0.2255,0.0725,Poor,26-35
APP_07498,38,59949.0,Government,531.0,43358,48,841.0,No,Non-Default,4995.75,1058.5,0.3802,0.7232,0.1683,Poor,36-45
APP_07499,51,52185.0,Salaried,490.0,259729,240,28.0,No,Non-Default,4348.75,2172.48,0.506,4.9771,0.0064,Very Poor,46-55
APP_07500,36,17153.0,Freelancer,486.0,79255,24,327.0,No,Non-Default,1429.42,3584.49,2.7364,4.6205,0.2288,Very Poor,36-45
APP_07501,37,90144.0,Self-Employed,553.0,59636,360,945.0,No,Non-Default,7512.0,437.59,0.1841,0.6616,0.1258,Poor,36-45
APP_07502,55,43696.0,Government,599.0,178652,60,2530.0,No,Non-Default,3641.33,3622.42,1.6896,4.0885,0.6948,Poor,46-55
APP_07503,46,48620.0,Salaried,414.0,52804,60,68.0,No,Non-Default,4051.67,1070.67,0.281,1.0861,0.0168,Very Poor,46-55
APP_07504,43,83466.0,Salaried,596.0,85793,48,519.0,No,Non-Default,6955.5,2094.46,0.3757,1.0279,0.0746,Poor,36-45
APP_07505,57,145691.0,Self-Employed,651.0,43094,36,0.0,No,Non-Default,12140.92,1350.41,0.1112,0.2958,0.0,Fair,56+
APP_07506,42,5000.0,Unemployed,447.0,52136,84,215.0,No,Default,416.67,812.6,2.4662,10.4272,0.516,Very Poor,36-45
APP_07507,22,54190.0,Self-Employed,536.0,11768,48,346.0,Yes,Non-Default,4515.83,287.29,0.1402,0.2172,0.0766,Poor,18-25
APP_07508,46,56202.0,Salaried,574.0,28339,48,212.0,Yes,Non-Default,4683.5,691.84,0.193,0.5042,0.0453,Poor,46-55
APP_07509,22,60826.0,Self-Employed,544.0,23166,36,489.0,No,Non-Default,5068.83,725.94,0.2397,0.3809,0.0965,Poor,18-25
APP_07510,42,27466.0,Unemployed,532.0,22204,60,7.0,Yes,Default,2288.83,450.22,0.1998,0.8084,0.0031,Poor,36-45
APP_07511,22,51633.0,Government,520.0,21185,84,346.0,No,Non-Default,4302.75,330.19,0.1572,0.4103,0.0804,Poor,18-25
APP_07512,33,8897.0,Unemployed,403.0,114097,60,191.0,No,Default,741.42,2313.48,3.378,12.8242,0.2576,Very Poor,26-35
APP_07513,34,97323.0,Salaried,580.0,27042,12,81.0,No,Non-Default,8110.25,2352.34,0.3,0.2779,0.01,Poor,26-35
APP_07514,30,76533.0,Salaried,612.0,32352,60,283.0,No,Non-Default,6377.75,655.98,0.1472,0.4227,0.0444,Fair,26-35
APP_07515,34,114506.0,Self-Employed,589.0,222302,36,360.0,No,Non-Default,9542.17,6966.14,0.7678,1.9414,0.0377,Poor,26-35
APP_07516,48,47126.0,Government,457.0,67532,36,26.0,Yes,Non-Default,3927.17,2116.21,0.5455,1.433,0.0066,Very Poor,46-55
APP_07517,30,54396.0,Salaried,553.0,36547,60,802.0,Yes,Non-Default,4533.0,741.04,0.3404,0.6719,0.1769,Poor,26-35
APP_07518,43,44205.0,Salaried,524.0,84686,84,668.0,No,Non-Default,3683.75,1319.93,0.5396,1.9158,0.1813,Poor,36-45
APP_07519,28,59422.0,Freelancer,490.0,21262,60,358.0,No,Non-Default,4951.83,431.12,0.1594,0.3578,0.0723,Very Poor,26-35
APP_07520,36,89504.0,Salaried,561.0,25855,84,102.0,No,Non-Default,7458.67,402.98,0.0677,0.2889,0.0137,Poor,36-45
APP_07521,41,53004.0,Salaried,511.0,27191,84,1305.0,No,Non-Default,4417.0,423.8,0.3914,0.513,0.2954,Poor,36-45
APP_07522,28,67251.0,Self-Employed,541.0,44340,24,790.0,No,Non-Default,5604.25,2005.38,0.4988,0.6593,0.141,Poor,26-35
APP_07523,24,68782.0,Self-Employed,575.0,52752,36,133.0,No,Non-Default,5731.83,1653.06,0.3116,0.7669,0.0232,Poor,18-25
APP_07524,42,17149.0,Freelancer,447.0,16994,12,665.0,No,Non-Default,1429.08,1478.28,1.4998,0.991,0.4653,Very Poor,36-45
APP_07525,49,51523.0,Salaried,552.0,50291,360,53.0,No,Non-Default,4293.58,369.02,0.0983,0.9761,0.0123,Poor,46-55
APP_07526,37,107064.0,Self-Employed,572.0,58898,36,63.0,No,Non-Default,8922.0,1845.65,0.2139,0.5501,0.0071,Poor,36-45
APP_07527,33,49360.0,Self-Employed,598.0,24980,180,294.0,No,Non-Default,4113.33,238.72,0.1295,0.5061,0.0715,Poor,26-35
APP_07528,39,83254.0,Self-Employed,648.0,31811,120,604.0,No,Non-Default,6937.83,385.96,0.1427,0.3821,0.0871,Fair,36-45
APP_07529,38,34219.0,Self-Employed,531.0,14624,120,1246.0,No,Non-Default,2851.58,177.43,0.4992,0.4274,0.437,Poor,36-45
APP_07530,40,62119.0,Salaried,472.0,10860,60,1770.0,No,Non-Default,5176.58,220.2,0.3845,0.1748,0.3419,Very Poor,36-45
APP_07531,22,53733.0,Salaried,570.0,14505,84,588.0,No,Non-Default,4477.75,226.08,0.1818,0.2699,0.1313,Poor,18-25
APP_07532,27,40566.0,Salaried,514.0,64634,36,764.0,Yes,Non-Default,3380.5,2025.39,0.8251,1.5933,0.226,Poor,26-35
APP_07533,29,80807.0,Salaried,588.0,55183,24,357.0,No,Non-Default,6733.92,2495.78,0.4236,0.6829,0.053,Poor,26-35
APP_07534,39,109631.0,Self-Employed,570.0,169742,48,28.0,No,Non-Default,9135.92,4143.9,0.4566,1.5483,0.0031,Poor,36-45
APP_07535,39,46365.0,Government,503.0,37444,180,66.0,No,Non-Default,3863.75,357.83,0.1097,0.8076,0.0171,Poor,36-45
APP_07536,44,41108.0,Freelancer,485.0,37849,60,1766.0,Yes,Non-Default,3425.67,767.44,0.7395,0.9207,0.5155,Very Poor,36-45
APP_07537,40,45797.0,Freelancer,524.0,47558,120,249.0,No,Non-Default,3816.42,577.01,0.2164,1.0385,0.0652,Poor,36-45
APP_07538,24,28704.0,Salaried,422.0,15466,240,738.0,No,Non-Default,2392.0,129.36,0.3626,0.5388,0.3085,Very Poor,18-25
APP_07539,52,31101.0,Self-Employed,483.0,74811,60,124.0,Yes,Non-Default,2591.75,1516.9,0.6331,2.4054,0.0478,Very Poor,46-55
APP_07540,50,90725.0,Salaried,512.0,49299,48,380.0,No,Non-Default,7560.42,1203.53,0.2095,0.5434,0.0503,Poor,46-55
APP_07541,25,43697.0,Salaried,480.0,17019,180,82.0,No,Non-Default,3641.42,162.64,0.0672,0.3895,0.0225,Very Poor,18-25
APP_07542,41,90163.0,Salaried,569.0,48890,36,827.0,Yes,Non-Default,7513.58,1532.03,0.314,0.5422,0.1101,Poor,36-45
APP_07543,32,32910.0,Self-Employed,516.0,66620,12,92.0,No,Non-Default,2742.5,5795.17,2.1466,2.0243,0.0335,Poor,26-35
APP_07544,39,17270.0,Unemployed,497.0,12516,24,611.0,No,Non-Default,1439.17,566.06,0.8179,0.7247,0.4246,Very Poor,36-45
APP_07545,48,58773.0,Salaried,566.0,84613,84,81.0,No,Non-Default,4897.75,1318.8,0.2858,1.4397,0.0165,Poor,46-55
APP_07546,59,61584.0,Salaried,458.0,25331,240,853.0,Yes,Default,5132.0,211.88,0.2075,0.4113,0.1662,Very Poor,56+
APP_07547,45,78406.0,Freelancer,620.0,5000,60,349.0,No,Non-Default,6533.83,101.38,0.0689,0.0638,0.0534,Fair,36-45
APP_07548,40,39916.0,Salaried,468.0,79029,60,265.0,No,Non-Default,3326.33,1602.42,0.5614,1.9799,0.0797,Very Poor,36-45
APP_07549,34,65137.0,Government,509.0,106317,60,205.0,Yes,Non-Default,5428.08,2155.73,0.4349,1.6322,0.0378,Poor,26-35
APP_07550,39,54962.0,Freelancer,536.0,14781,84,581.0,No,Non-Default,4580.17,230.38,0.1772,0.2689,0.1269,Poor,36-45
APP_07551,51,38836.0,Unemployed,482.0,9539,120,46.0,No,Non-Default,3236.33,115.73,0.05,0.2456,0.0142,Very Poor,46-55
APP_07552,37,42300.0,Self-Employed,522.0,105059,48,969.0,No,Non-Default,3525.0,2564.8,1.0025,2.4837,0.2749,Poor,36-45
APP_07553,29,33732.0,Freelancer,519.0,22161,48,716.0,Yes,Non-Default,2811.0,541.01,0.4472,0.657,0.2547,Poor,26-35
APP_07554,22,108557.0,Self-Employed,563.0,106500,12,233.0,Yes,Default,9046.42,9264.27,1.0498,0.9811,0.0258,Poor,18-25
APP_07555,43,72990.0,Self-Employed,540.0,8659,84,1900.0,No,Non-Default,6082.5,134.96,0.3346,0.1186,0.3124,Poor,36-45
APP_07556,40,63793.0,Self-Employed,528.0,111761,120,892.0,Yes,Non-Default,5316.08,1355.97,0.4229,1.7519,0.1678,Poor,36-45
APP_07557,31,84150.0,Salaried,613.0,85706,60,157.0,No,Non-Default,7012.5,1737.81,0.2702,1.0185,0.0224,Fair,26-35
APP_07558,48,70670.0,Self-Employed,522.0,55963,48,1093.0,No,Non-Default,5889.17,1366.22,0.4176,0.7919,0.1856,Poor,46-55
APP_07559,33,48784.0,Self-Employed,488.0,7307,48,52.0,Yes,Non-Default,4065.33,178.39,0.0567,0.1498,0.0128,Very Poor,26-35
APP_07560,36,66714.0,Government,489.0,27175,84,584.0,No,Non-Default,5559.5,423.56,0.1812,0.4073,0.105,Very Poor,36-45
APP_07561,37,51755.0,Freelancer,472.0,81308,48,70.0,No,Non-Default,4312.92,1984.97,0.4765,1.571,0.0162,Very Poor,36-45
APP_07562,34,39368.0,Freelancer,432.0,9418,84,1863.0,No,Non-Default,3280.67,146.79,0.6126,0.2392,0.5679,Very Poor,26-35
APP_07563,40,57793.0,Salaried,491.0,23911,240,25.0,No,Non-Default,4816.08,200.0,0.0467,0.4137,0.0052,Very Poor,36-45
APP_07564,49,28531.0,Freelancer,564.0,49869,48,132.0,No,Non-Default,2377.58,1217.45,0.5676,1.7479,0.0555,Poor,46-55
APP_07565,26,105378.0,Self-Employed,531.0,14368,24,377.0,No,Non-Default,8781.5,649.83,0.1169,0.1363,0.0429,Poor,26-35
APP_07566,42,53678.0,Government,584.0,102785,180,438.0,Yes,Non-Default,4473.17,982.27,0.3175,1.9148,0.0979,Poor,36-45
APP_07567,39,48761.0,Government,466.0,87735,36,359.0,Yes,Non-Default,4063.42,2749.3,0.7649,1.7993,0.0883,Very Poor,36-45
APP_07568,39,39288.0,Salaried,402.0,44079,360,673.0,Yes,Non-Default,3274.0,323.44,0.3043,1.1219,0.2056,Very Poor,36-45
APP_07569,46,62705.0,Government,550.0,51391,180,0.0,Yes,Non-Default,5225.42,491.12,0.094,0.8196,0.0,Poor,46-55
APP_07570,38,54828.0,Salaried,615.0,23567,60,414.0,No,Non-Default,4569.0,477.85,0.1952,0.4298,0.0906,Fair,36-45
APP_07571,42,24746.0,Salaried,454.0,58207,84,477.0,Yes,Non-Default,2062.17,907.23,0.6712,2.3522,0.2313,Very Poor,36-45
APP_07572,45,37885.0,Self-Employed,503.0,22512,36,346.0,No,Non-Default,3157.08,705.44,0.333,0.5942,0.1096,Poor,36-45
APP_07573,32,60328.0,Salaried,452.0,31025,24,538.0,No,Non-Default,5027.33,1403.18,0.3861,0.5143,0.107,Very Poor,26-35
APP_07574,40,41300.0,Freelancer,504.0,24491,60,530.0,Yes,Default,3441.67,496.59,0.2983,0.593,0.154,Poor,36-45
APP_07575,35,60129.0,Salaried,524.0,114510,60,377.0,No,Non-Default,5010.75,2321.85,0.5386,1.9044,0.0752,Poor,26-35
APP_07576,36,57344.0,Salaried,421.0,95382,360,150.0,No,Non-Default,4778.67,699.88,0.1778,1.6633,0.0314,Very Poor,36-45
APP_07577,34,28345.0,Self-Employed,432.0,16272,84,269.0,No,Non-Default,2362.08,253.62,0.2213,0.5741,0.1139,Very Poor,26-35
APP_07578,42,29258.0,Freelancer,429.0,105884,120,159.0,No,Default,2438.17,1284.67,0.5921,3.619,0.0652,Very Poor,36-45
APP_07579,38,72205.0,Government,469.0,19179,36,734.0,Yes,Non-Default,6017.08,601.0,0.2219,0.2656,0.122,Very Poor,36-45
APP_07580,41,63652.0,Freelancer,499.0,159898,120,481.0,No,Non-Default,5304.33,1940.0,0.4564,2.5121,0.0907,Very Poor,36-45
APP_07581,37,55403.0,Freelancer,549.0,127613,24,81.0,No,Non-Default,4616.92,5771.59,1.2676,2.3034,0.0175,Poor,36-45
APP_07582,22,74790.0,Salaried,520.0,209864,84,419.0,No,Non-Default,6232.5,3270.99,0.5921,2.806,0.0672,Poor,18-25
APP_07583,38,83095.0,Salaried,531.0,45906,180,346.0,No,Non-Default,6924.58,438.7,0.1133,0.5525,0.05,Poor,36-45
APP_07584,38,42584.0,Salaried,486.0,29016,60,894.0,No,Non-Default,3548.67,588.34,0.4177,0.6814,0.2519,Very Poor,36-45
APP_07585,40,81152.0,Self-Employed,577.0,28503,36,1109.0,Yes,Non-Default,6762.67,893.18,0.2961,0.3512,0.164,Poor,36-45
APP_07586,32,24835.0,Freelancer,503.0,49027,60,1244.0,No,Non-Default,2069.58,994.09,1.0814,1.9741,0.6011,Poor,26-35
APP_07587,26,41397.0,Self-Employed,579.0,16135,180,104.0,Yes,Non-Default,3449.75,154.19,0.0748,0.3898,0.0301,Poor,26-35
APP_07588,44,51625.0,Freelancer,482.0,5283,120,635.0,No,Non-Default,4302.08,64.1,0.1625,0.1023,0.1476,Very Poor,36-45
APP_07589,35,113136.0,Self-Employed,630.0,26377,84,516.0,No,Non-Default,9428.0,411.12,0.0983,0.2331,0.0547,Fair,26-35
APP_07590,39,61123.0,Salaried,484.0,37524,84,16.0,No,Non-Default,5093.58,584.86,0.118,0.6139,0.0031,Very Poor,36-45
APP_07591,35,97980.0,Salaried,671.0,56637,180,753.0,Yes,Non-Default,8165.0,541.25,0.1585,0.578,0.0922,Fair,26-35
APP_07592,37,60541.0,Government,479.0,49900,36,116.0,No,Non-Default,5045.08,1563.68,0.3329,0.8242,0.023,Very Poor,36-45
APP_07593,33,31017.0,Freelancer,507.0,40646,180,1244.0,No,Default,2584.75,388.43,0.6316,1.3104,0.4813,Poor,26-35
APP_07594,28,44959.0,Government,586.0,92556,180,901.0,No,Non-Default,3746.58,884.51,0.4766,2.0587,0.2405,Poor,26-35
