Customer_ID,Region,Customer_Type,Product_Line,Deployment_Type,Subscription_Model,Active_Devices,Monthly_Usage_Hours,Support_Tickets_Monthly,Renewal_Probability,Avg_Response_Time_Minutes,Monthly_Cost_USD,Integration_Count,Training_Completed,SLA_Compliance,Customer_Satisfaction_Score,Business_Tier
41de59c8-37d6-4858-9dec-2fe92a1e6fb7,Europe,Healthcare,Meraki,Hybrid,Usage-Based,6062,830.7,8,0.49,20.1,6240.49,9,1,95.98,4,Tier 2
0f310bca-a4c3-49e8-9643-2be2e40852d5,Europe,Enterprise,Licensing Platform,On-Premises,SaaS,6157,398.84,0,0.51,12.27,12594.1,9,1,98.04,3,Tier 2
09266253-7f88-4dab-8939-d4065773ab9b,Europe,SMB,Cisco+,Cloud,Recurring License,7043,369.67,3,0.81,15.25,10674.24,5,1,94.44,1,Tier 1
7da13ff1-5e70-4a6c-9ad4-85ee67b1a038,Latin America,SMB,Meraki,Cloud,Usage-Based,9154,543.28,3,0.38,27.59,9201.96,8,0,95.96,3,Tier 3
352bf318-44a2-450d-9e11-4cb1ceed85f0,Latin America,Healthcare,Licensing Platform,On-Premises,Usage-Based,3956,288.18,3,0.73,12.87,14666.66,7,1,90.5,5,Tier 3
79558636-393a-4b3f-8e43-1e8c59e10e79,Latin America,Healthcare,Licensing Platform,Cloud,Recurring License,8853,321.59,3,0.93,23.79,9334.75,6,0,98.6,4,Tier 1
0249c090-391d-406d-b6cc-1a5e24f22edd,Middle East & Africa,Government,Cisco DNA,Cloud,SaaS,161,644.77,4,0.97,22.69,11759.57,2,1,87.58,5,Tier 3
2c150ef6-ace0-40ad-9ffb-c38a123da993,North America,SMB,Cisco DNA,Hybrid,Usage-Based,9404,634.5,2,0.48,26.41,11171.46,8,1,98.09,1,Tier 3
e396ce40-8c10-4d7a-b0a6-0d308b2705c2,Europe,SMB,Licensing Platform,Hybrid,SaaS,6705,439.28,2,0.86,11.15,9783.76,7,0,90.79,3,Tier 2
985bf9aa-2ef2-4b9f-96f7-eda5a8f5ccfc,North America,SMB,Licensing Platform,Hybrid,Recurring License,3273,311.94,3,0.72,17.39,15803.64,6,0,87.23,3,Tier 3
02de9982-e4f4-461a-ad31-9d0ad3ff68d7,Latin America,Education,Meraki,Cloud,SaaS,7281,539.98,5,0.96,22.17,14263.65,2,0,92.94,4,Tier 1
c538c59d-15c6-4644-9f79-f4afdb2a0328,Asia Pacific,Enterprise,Meraki,On-Premises,SaaS,2850,605.61,5,0.99,28.23,16049.51,6,0,89.62,4,Tier 1
7eb702a8-74a2-4047-b6a0-af14102bf5dc,Asia Pacific,SMB,Licensing Platform,Hybrid,SaaS,8954,534.83,3,0.7,20.86,20773.85,2,0,92.59,3,Tier 3
28e20161-4a66-470d-927d-e83db6c672a5,Latin America,SMB,Licensing Platform,Hybrid,Recurring License,3712,694.42,6,0.61,15.08,15370.54,9,0,97.11,1,Tier 2
66610a4f-a636-455a-af48-ffb036ece4a7,Latin America,Enterprise,Cisco DNA,Hybrid,Usage-Based,5884,419.72,1,0.36,20.93,11614.19,4,1,93.24,1,Tier 2
c99a50b0-0dcc-4432-8d28-0e199c5c4fe0,North America,SMB,Meraki,On-Premises,Usage-Based,5840,447.98,5,0.52,23.14,15106.83,8,0,91.12,2,Tier 3
804be7dc-ad68-4bef-9007-425fe86fe6b5,Europe,Education,Licensing Platform,Hybrid,Recurring License,405,558.02,2,0.79,18.99,19212.97,1,1,99.51,5,Tier 2
f0568e96-4759-4442-a8a9-f17e77a62610,Asia Pacific,Government,Licensing Platform,Cloud,Usage-Based,5357,525.78,5,0.51,19.24,13496.23,7,0,87.79,1,Tier 2
5c6a6aa7-0970-40a4-a66f-6cde4d5f3682,Latin America,Healthcare,Meraki,On-Premises,Recurring License,7978,699.17,5,0.96,23.85,19148.87,8,1,86.54,5,Tier 3
c7e6175c-58a3-4007-a22c-56002e8fda87,Middle East & Africa,Education,Licensing Platform,Hybrid,Recurring License,58,603.19,2,0.66,18.99,12644.71,8,0,97.45,2,Tier 2
248704cb-2c29-4392-952d-aa931b62d019,Latin America,Government,Licensing Platform,On-Premises,Recurring License,6346,415.12,4,0.32,25.47,15817.55,2,0,87.2,3,Tier 1
2d016fb4-315f-41a3-9e81-b47ff3cdc29a,Europe,SMB,Licensing Platform,Cloud,SaaS,3475,331.35,4,0.88,24.69,17764.46,3,1,87.52,3,Tier 3
240e5984-c8b6-4f4c-8268-74d9d003555b,Asia Pacific,Government,Licensing Platform,Hybrid,Usage-Based,9508,307.73,3,0.77,17.3,12900.15,4,1,94.6,2,Tier 3
e93ba705-0047-486f-beff-9fd984305510,Europe,Healthcare,Licensing Platform,Hybrid,Recurring License,4203,626.18,3,0.55,11.27,12097.09,7,1,93.29,2,Tier 1
1d0bd26b-2675-4599-b678-20c0dd44683e,Latin America,Government,Licensing Platform,On-Premises,SaaS,9091,624.73,6,0.57,27.13,12731.65,1,0,88.04,5,Tier 2
b5f545b6-b0c4-49f3-993a-3d319a40bf17,Asia Pacific,Government,Cisco DNA,Cloud,Recurring License,8649,651.42,4,0.97,13.39,17677.07,8,1,98.04,3,Tier 2
40c47ffa-9ee2-4a6b-bce7-60ac4096d708,Europe,SMB,Cisco+,Cloud,SaaS,1604,560.4,4,0.91,21.46,20536.58,6,1,97.51,3,Tier 2
a2ae5abf-4e4f-4497-8add-2870098d1b18,North America,Government,Meraki,Hybrid,SaaS,3500,729.46,3,0.39,15.39,16652.31,2,1,93.34,4,Tier 3
177785d5-f6e6-4fec-8304-062a82b6e0fb,Europe,Government,Cisco DNA,Hybrid,SaaS,6922,426.57,6,0.65,13.86,19252.36,3,0,94.59,2,Tier 1
e8f8968b-2580-4f7f-9ff2-d69bc53a8d6c,Asia Pacific,Education,Meraki,Hybrid,Recurring License,9473,483.9,4,0.57,16.99,17060.05,3,0,95.42,3,Tier 2
ba5f1d46-a7c2-496d-89c2-5ed668a7abff,Asia Pacific,Education,Cisco+,Hybrid,SaaS,1621,453.44,6,0.38,21.93,12934.95,8,1,94.92,5,Tier 2
17483116-281f-4fba-9967-45eb3d9e394c,North America,Enterprise,Licensing Platform,Cloud,SaaS,4268,515.99,5,0.38,11.12,14512.36,7,1,88.42,1,Tier 1
baed0adb-4cfb-4be3-ae4f-2673d5315557,North America,Enterprise,Licensing Platform,Cloud,SaaS,1581,282.46,5,0.82,14.68,16969.09,4,1,91.71,1,Tier 2
db23fc6c-d3bc-41dd-a88e-914531b62551,Middle East & Africa,Enterprise,Meraki,Hybrid,Usage-Based,3763,596.27,9,0.83,22.79,18115.91,5,0,92.99,4,Tier 3
363fb94a-459d-4a55-bb92-2f0ee202c396,Asia Pacific,Healthcare,Meraki,Hybrid,Usage-Based,7409,824.06,8,0.62,15.75,15377.29,3,0,86.45,3,Tier 1
3257abe0-b6bd-479c-92cd-708a88c9d84b,Middle East & Africa,Education,Meraki,On-Premises,Usage-Based,5525,370.25,1,0.43,24.26,28561.78,8,0,93.1,4,Tier 3
907a106e-b2be-4529-9b99-ff1d9e0ab4a7,Latin America,Healthcare,Meraki,Cloud,Recurring License,2435,634.33,7,0.5,14.6,14446.02,3,1,87.3,5,Tier 2
f1e64e7e-7700-4a93-9614-aba1c14a1d7c,Asia Pacific,Enterprise,Cisco+,On-Premises,SaaS,1175,765.98,2,0.7,16.89,18972.43,6,0,95.91,3,Tier 3
1c8c6a97-d5fb-49b5-b09f-084e76a6937a,Latin America,Healthcare,Cisco DNA,Hybrid,SaaS,9916,645.49,2,0.76,23.7,19494.17,6,0,98.0,2,Tier 2
3c1d3266-92a3-49fb-b911-67012ed84140,Latin America,Education,Cisco DNA,Hybrid,SaaS,8239,514.77,2,0.31,36.57,14452.5,1,1,86.22,3,Tier 3
929ee1c5-9085-4da7-acab-d64f3082503c,Asia Pacific,Enterprise,Cisco+,On-Premises,SaaS,2323,574.82,6,0.63,16.6,10217.16,5,1,97.24,2,Tier 2
e99ecb90-e9e6-4db3-9e6a-30225cd9f872,Asia Pacific,Government,Meraki,Hybrid,SaaS,1141,545.61,2,0.39,19.89,10394.67,6,1,96.86,5,Tier 3
27f79d9f-a642-42c8-9f6c-9fe1e8ea1945,North America,Enterprise,Meraki,Hybrid,Recurring License,6583,574.13,3,0.84,21.44,9924.21,1,0,85.01,2,Tier 1
7066d408-d93e-4920-8981-2cba0249a0c2,Asia Pacific,Enterprise,Cisco DNA,On-Premises,SaaS,6587,482.69,3,0.4,14.14,16711.18,6,1,94.41,2,Tier 2
0bebae4c-1f8b-415f-97c6-841da89ba15a,North America,SMB,Cisco+,Hybrid,Recurring License,4840,508.65,3,0.94,13.82,16898.05,1,0,95.25,5,Tier 3
93a0b353-9afc-4bf0-82a0-8cf78d13534f,Latin America,Education,Cisco+,Hybrid,Recurring License,9409,415.96,3,0.52,26.02,16965.56,7,0,91.05,1,Tier 2
81a9e369-4e70-4728-9fec-32a4393c3a3c,Latin America,Government,Cisco+,Hybrid,Recurring License,3729,598.07,5,0.35,13.65,15114.38,2,1,91.93,1,Tier 2
b103e31d-d0d2-4a97-bcfb-c6a8df830893,Europe,Government,Meraki,Cloud,Usage-Based,7674,430.42,6,0.63,25.26,11018.35,8,0,94.01,4,Tier 1
43f093b1-99a5-4ff8-9bc3-5ee13c54422f,North America,Education,Licensing Platform,Cloud,SaaS,497,295.77,3,0.85,21.55,13715.88,1,0,90.33,1,Tier 2
34c49a36-a62b-4dcc-b017-5bd1b38141cc,Asia Pacific,Education,Meraki,Cloud,Recurring License,1782,625.95,3,0.7,24.68,11600.59,3,0,94.13,5,Tier 1
8737c10c-16ef-43d9-bf86-7477c02f5e92,North America,SMB,Cisco+,Cloud,Usage-Based,7873,607.71,2,0.77,16.35,15707.37,2,0,89.25,3,Tier 1
5ca7b2d6-f5c6-4624-9aae-98b37d1a2b02,Middle East & Africa,Government,Meraki,Cloud,SaaS,5729,567.04,5,0.98,26.17,13393.79,4,1,85.6,5,Tier 1
b5aaf04e-c289-494b-8a56-5fca6a13cb3c,Latin America,Healthcare,Cisco+,On-Premises,Recurring License,5007,557.31,4,0.68,19.36,11941.29,4,0,92.93,5,Tier 1
f84f67e0-eb25-43af-be02-0589c5a1352b,North America,Enterprise,Licensing Platform,Cloud,Recurring License,88,577.29,5,0.44,24.02,14136.84,5,1,86.65,4,Tier 2
62e0f111-01ab-49dc-9d07-e9d7453a588a,Middle East & Africa,Healthcare,Cisco+,Cloud,Recurring License,5853,453.82,5,0.54,20.51,18955.37,3,1,93.45,3,Tier 2
e47a9ac7-1630-466a-93b1-8baecd31ef82,Europe,Enterprise,Cisco DNA,Hybrid,Recurring License,8444,494.19,6,0.84,15.01,19273.56,6,0,97.17,2,Tier 2
498b27ea-1b4b-4b40-80dd-9a28050d5c6a,Asia Pacific,Enterprise,Meraki,Hybrid,Usage-Based,4856,461.75,5,0.38,11.38,21528.62,3,1,96.83,5,Tier 2
b5645a8d-bb99-4f1a-9c99-99b0c9c1e277,Asia Pacific,Enterprise,Meraki,Cloud,Usage-Based,3995,614.93,3,0.99,19.69,21757.32,2,0,88.37,2,Tier 1
8f44c881-7b69-46bb-a354-2d2aed114c7a,Latin America,Government,Meraki,Cloud,Recurring License,376,549.41,3,0.4,25.35,12082.47,1,0,99.59,4,Tier 2
6b2fbba6-446f-465d-bb0d-54e74486e235,North America,Education,Licensing Platform,On-Premises,SaaS,1263,510.16,6,0.36,29.05,19684.02,4,0,95.59,2,Tier 1
86957715-1884-4685-85a0-aad31d0bb233,Asia Pacific,Government,Meraki,Cloud,SaaS,2818,288.59,2,0.64,25.58,23784.76,3,0,96.34,3,Tier 1
36e0bfea-8e96-4159-99b3-b3c774218a30,North America,Education,Cisco DNA,Hybrid,Recurring License,7468,717.89,7,0.54,11.75,15543.83,4,0,91.04,3,Tier 2
3b2d2698-c965-45bb-9eb6-dca71c00e931,Asia Pacific,SMB,Meraki,On-Premises,Usage-Based,786,276.0,1,0.49,17.44,14192.32,1,1,99.33,3,Tier 3
99673c84-4629-46f1-8f3d-1288c4c1d98e,Europe,SMB,Cisco+,On-Premises,Recurring License,2749,511.67,4,0.44,19.71,22804.48,8,1,99.32,5,Tier 2
eec17f15-b554-44fe-ae48-3fd8ddf49f98,Asia Pacific,Education,Licensing Platform,Hybrid,Recurring License,4152,570.8,3,0.53,9.83,11750.52,4,1,92.04,3,Tier 3
d147f1b0-173c-43a3-9381-46dc69fa7760,Middle East & Africa,Government,Cisco DNA,On-Premises,SaaS,4784,494.05,1,0.53,17.65,11454.18,5,0,96.05,1,Tier 1
bcce2d6c-a83a-477c-b780-e5a6401727c9,Asia Pacific,Government,Licensing Platform,On-Premises,Recurring License,5867,536.36,7,0.78,27.56,8477.18,5,1,92.61,4,Tier 3
8537b530-a4a7-4eb7-ba88-09dbde4c04ab,North America,Government,Cisco DNA,Cloud,Usage-Based,6024,623.43,2,0.62,24.28,8141.33,6,0,90.17,4,Tier 2
6efcd2a7-224f-42cf-8497-71f8b934154d,Latin America,Enterprise,Licensing Platform,On-Premises,Recurring License,2254,670.3,6,0.34,23.74,14519.39,5,1,92.92,1,Tier 2
abfeae3a-6c39-443b-9890-eeec7775e48f,North America,SMB,Meraki,On-Premises,SaaS,1269,480.93,1,0.55,31.54,21641.96,1,0,95.67,2,Tier 1
80183424-1484-4b4b-b01d-08be7d0c4efb,Europe,Healthcare,Meraki,On-Premises,Recurring License,2031,309.99,3,0.57,13.57,16742.47,2,1,88.37,3,Tier 1
0f9780a5-71fe-4d1d-87c9-beb2f687cf36,Europe,Education,Cisco DNA,Hybrid,Recurring License,3354,388.17,8,0.65,21.9,17124.94,2,0,89.44,5,Tier 2
116fafc5-30a4-4d8c-816d-54374022eac1,Middle East & Africa,Enterprise,Cisco DNA,Hybrid,Recurring License,8766,851.03,3,0.71,18.14,19428.74,8,1,85.71,4,Tier 1
5f710a63-5c42-4d16-9f03-4f1da15b40fd,Middle East & Africa,Healthcare,Cisco DNA,Cloud,Usage-Based,8155,575.88,9,0.87,16.21,17356.48,3,0,97.36,5,Tier 3
002d498a-3a18-417e-8fdf-058064ea4d9e,Latin America,Enterprise,Cisco+,On-Premises,SaaS,1994,493.44,6,0.88,17.99,17719.07,9,1,90.01,3,Tier 3
df44cca7-fd51-4000-a0f3-93492a9d51e2,Europe,Education,Licensing Platform,On-Premises,Recurring License,979,389.96,3,0.8,17.31,14272.01,3,0,97.99,2,Tier 1
8c043fcd-27da-4984-83f2-acaba2d5de83,Latin America,Education,Licensing Platform,On-Premises,Recurring License,7620,359.27,6,0.78,17.46,9925.36,7,0,87.01,3,Tier 3
2003a7d9-6d40-4963-8d77-9bed71d69046,Middle East & Africa,Enterprise,Cisco+,On-Premises,Usage-Based,7993,337.19,4,0.89,14.02,14922.04,7,0,87.78,3,Tier 2
9da7c4f0-272b-4d01-a12f-6871e3010b68,North America,SMB,Cisco DNA,Cloud,Recurring License,8748,424.95,0,0.61,14.89,15716.47,6,1,91.51,5,Tier 2
45b1f3a3-776a-477b-9782-a2b5115f8472,Middle East & Africa,Healthcare,Licensing Platform,Hybrid,Recurring License,8071,546.8,3,0.77,24.37,13034.51,9,1,94.8,4,Tier 3
9833f211-66aa-4c5f-8a95-0a28cefe3ae2,Latin America,Education,Meraki,On-Premises,Recurring License,6136,507.2,6,0.67,27.02,12267.61,7,0,97.54,2,Tier 2
8da8da91-c976-4926-bb88-9847b2406f01,Middle East & Africa,Government,Licensing Platform,On-Premises,SaaS,1059,349.37,6,0.38,25.51,4430.23,6,0,94.47,4,Tier 3
45f27473-277e-44da-ad97-1de0fdcc8af7,Latin America,Healthcare,Meraki,On-Premises,SaaS,5531,568.54,5,0.92,24.21,11986.44,2,1,94.09,2,Tier 2
013abd02-9267-4e93-a096-5fccde667fbc,Middle East & Africa,Education,Cisco+,Cloud,Usage-Based,3979,438.02,9,0.8,20.95,17429.6,1,1,98.34,3,Tier 1
1fc12acc-34c1-4a9e-afd9-1ecb24853b74,Europe,Enterprise,Licensing Platform,On-Premises,Usage-Based,9244,453.66,3,0.41,26.58,17395.18,2,0,86.73,3,Tier 2
9e0a99ae-d52a-47af-a73c-8cb4b1bcdccf,Europe,Healthcare,Licensing Platform,Cloud,Usage-Based,1095,468.32,7,0.31,22.9,13936.15,9,0,89.29,4,Tier 2
3cb60ef2-0587-40f3-be13-52bb6e5eae66,Europe,Enterprise,Cisco DNA,Cloud,SaaS,7045,579.29,4,0.31,19.68,14036.99,4,1,95.16,1,Tier 2
34d6faf8-18fd-4ab3-b646-6238836f5a75,Europe,Government,Cisco DNA,Hybrid,Recurring License,4346,622.43,7,0.5,16.19,20600.28,1,0,95.02,3,Tier 3
e8aea64a-8de7-48c8-916f-4c86a071518e,Europe,Government,Licensing Platform,Cloud,SaaS,7699,568.37,6,0.91,16.1,6429.84,3,1,93.33,5,Tier 3
ee4f7f61-570d-4797-97c6-0db46d008546,Latin America,Education,Cisco+,Hybrid,Recurring License,2349,682.47,10,0.8,18.78,17600.6,2,0,90.56,2,Tier 2
edd7344c-2165-45fe-b426-60d802d6eafa,Europe,Government,Cisco+,On-Premises,SaaS,1405,665.07,4,0.93,27.19,13902.91,9,1,91.6,4,Tier 2
a5066a98-dadf-4d3f-a1dc-cf04a861a235,Asia Pacific,Education,Licensing Platform,On-Premises,Usage-Based,8388,593.13,6,0.8,18.31,17172.91,4,1,91.57,1,Tier 2
110ed828-5c4f-4b47-907d-bd94aaba2b1d,North America,Government,Cisco+,Hybrid,SaaS,5107,407.61,4,0.93,13.75,12785.91,6,1,90.07,3,Tier 1
092aa4ed-d4f9-4725-92d6-947bc2d29d0e,Europe,Healthcare,Cisco DNA,Hybrid,Usage-Based,9766,577.59,3,0.36,33.36,20546.39,2,0,87.25,5,Tier 1
500c8e01-ed25-477a-9914-0fc76694a8ee,Latin America,SMB,Meraki,Hybrid,Usage-Based,6533,535.7,2,0.74,16.73,9873.74,1,1,89.63,3,Tier 3
dc9deff3-bb14-47cf-bca1-56681ad10da3,Asia Pacific,Enterprise,Cisco DNA,Cloud,Usage-Based,5724,258.83,3,0.89,28.05,18662.27,3,0,93.17,5,Tier 3
d3606cae-de0e-41d9-9cf0-2391cf011ebf,Asia Pacific,Education,Cisco+,On-Premises,Recurring License,6790,493.89,2,0.38,22.64,14938.07,8,0,87.08,5,Tier 1
dd430387-36e1-450d-8efc-317db1f10465,Latin America,Education,Licensing Platform,Cloud,Usage-Based,7509,634.23,2,0.58,19.87,14011.47,4,0,89.55,4,Tier 2
cb94256e-ba99-4297-aac3-0c49756c7484,Middle East & Africa,SMB,Meraki,On-Premises,Usage-Based,1113,418.72,2,0.99,20.82,16620.67,2,1,91.79,1,Tier 3
ff2db852-4ac8-4edd-a0bd-ad8cf41e1d92,Middle East & Africa,Government,Cisco+,On-Premises,Recurring License,9130,616.47,8,0.75,20.03,14008.06,2,1,86.95,3,Tier 3
8a5677b6-587a-4da6-82ed-59ac97ec9ee1,North America,Education,Cisco+,Cloud,Recurring License,3852,611.03,3,0.86,17.71,14750.0,1,1,93.8,2,Tier 3
c0e87e81-72b4-48bb-aef1-f5afebefcd10,Asia Pacific,Government,Licensing Platform,Cloud,SaaS,9949,265.75,3,0.35,13.59,9863.26,1,1,87.58,3,Tier 1
b04fcf6b-c0c6-406a-bd49-e24c1b47923b,Europe,Government,Cisco+,On-Premises,Recurring License,8062,689.82,3,0.37,11.42,15470.98,3,0,97.53,1,Tier 2
8d4051c7-8cf7-46d0-b0ce-aaef9f5a4fb5,Middle East & Africa,Education,Licensing Platform,Hybrid,Recurring License,6849,555.85,1,0.88,19.02,16781.46,2,0,91.0,5,Tier 3
651abaa5-a411-4b91-8044-bb90e38e4375,Europe,SMB,Cisco DNA,Cloud,Recurring License,5023,733.2,4,0.94,21.9,19869.01,9,1,86.6,2,Tier 2
99ce129e-ff58-468f-beda-7b36b76b8679,Asia Pacific,Healthcare,Cisco DNA,Cloud,SaaS,3360,478.42,4,0.42,18.53,11886.41,8,0,98.67,1,Tier 1
8879b379-2977-493f-a4d7-1c42f61835d4,Europe,SMB,Cisco+,On-Premises,SaaS,5060,662.88,5,0.58,18.87,15260.24,3,1,91.33,4,Tier 3
0973bd29-eb07-4e4d-abf1-ea5451c21752,Middle East & Africa,Healthcare,Cisco+,Cloud,Usage-Based,9034,435.76,3,0.97,16.81,12831.19,6,1,97.07,4,Tier 3
946c6509-632b-4d8c-967e-b6d43f447f53,Middle East & Africa,Enterprise,Cisco+,Cloud,Recurring License,407,428.49,7,0.93,20.91,10713.31,6,1,98.38,2,Tier 2
d62e8ac3-6cd0-4657-b37e-ed3a39debb92,Middle East & Africa,Healthcare,Meraki,Cloud,SaaS,9214,439.26,6,0.36,11.34,11372.84,2,0,92.97,5,Tier 1
61d7c680-f333-49d7-8cb9-09a445e7f053,Europe,Government,Cisco DNA,Hybrid,SaaS,8116,641.99,3,0.37,11.98,7232.55,9,1,92.27,1,Tier 3
07f1b89a-5f11-4788-b98e-0bc3a55f3c1a,Middle East & Africa,Government,Meraki,On-Premises,Usage-Based,1037,616.51,2,0.7,9.08,11618.12,4,0,86.36,2,Tier 3
1ccb7832-642b-4ea1-9a1e-7d553baee682,North America,Government,Cisco DNA,On-Premises,Usage-Based,7937,537.26,3,0.47,20.2,13624.34,9,1,89.84,5,Tier 3
c0bfa375-1541-4e36-ba35-f36bc9828c07,North America,Enterprise,Cisco DNA,On-Premises,SaaS,9335,384.4,2,0.76,20.31,12429.26,3,1,96.72,4,Tier 3
ad90fd63-bda1-41dd-8b8b-dbb197a9665b,Asia Pacific,Government,Licensing Platform,Cloud,Usage-Based,5409,585.82,5,0.72,27.22,14561.9,3,1,89.29,2,Tier 1
1221531a-83b0-465e-b9af-d0e04ecfd5b4,Latin America,Enterprise,Cisco DNA,Cloud,SaaS,3044,653.36,3,0.34,16.27,16942.46,1,1,93.22,4,Tier 1
e8755288-92c7-475c-af89-87035261f3e1,Latin America,SMB,Licensing Platform,On-Premises,Recurring License,2809,515.25,6,0.71,25.81,18074.07,3,0,93.41,5,Tier 1
c12ddc0c-b665-4106-a72b-9fe7a2345ebc,Europe,Healthcare,Cisco+,Cloud,Usage-Based,3288,415.94,5,0.58,25.77,13060.97,2,0,99.75,3,Tier 1
f03116c9-6ef9-42ba-a8a7-83f4fdfde625,Asia Pacific,SMB,Meraki,On-Premises,Recurring License,9711,602.25,5,0.54,13.43,13707.64,4,0,97.85,1,Tier 1
4c56fb4e-5072-49cf-b6f9-352e1ddbc4fc,Europe,Government,Cisco DNA,On-Premises,SaaS,469,645.53,8,0.64,17.29,16551.78,6,1,97.28,4,Tier 1
b2dccecc-05c5-4d44-b93b-907772bdeaef,Latin America,Education,Licensing Platform,Hybrid,Usage-Based,7384,465.39,4,1.0,19.31,10191.2,9,1,97.28,1,Tier 1
9ea6c524-3512-4708-9426-deb44e6b2fcc,Europe,Government,Licensing Platform,Cloud,Usage-Based,9904,659.16,3,0.99,22.49,7058.06,8,0,91.82,3,Tier 1
9fc48ff5-f63b-4c8f-a88b-819e04d8b2dd,Europe,Education,Licensing Platform,On-Premises,SaaS,1346,588.07,6,0.55,27.71,7741.67,3,1,94.71,2,Tier 2
6605bef6-94b7-4418-80ab-3aec3a500e72,Europe,Government,Cisco+,Cloud,Usage-Based,2063,449.58,4,0.45,25.68,13318.79,3,0,89.93,4,Tier 1
a9068a4a-2d73-46e4-80d3-5625461485a2,Middle East & Africa,SMB,Cisco+,Cloud,Recurring License,2897,466.83,8,0.44,25.35,16364.87,5,1,97.92,3,Tier 2
17ae0894-281e-468f-8f0e-1cfaf411ac04,Europe,Healthcare,Cisco+,On-Premises,SaaS,4035,399.61,4,0.68,25.34,19233.53,1,0,89.6,4,Tier 2
93f8d0e7-f339-447c-a106-9ef0d7d09f69,Latin America,Government,Meraki,Hybrid,SaaS,9944,601.41,4,0.44,21.15,15406.69,9,0,89.34,3,Tier 2
9580e8db-f5b8-4e75-b03c-65747cc6aea2,North America,Healthcare,Licensing Platform,Hybrid,Recurring License,2545,491.57,6,0.32,12.84,10332.64,9,0,94.24,5,Tier 3
f5bb4661-ed0d-4a26-82c0-f01a9747ded1,Middle East & Africa,Enterprise,Meraki,Hybrid,Recurring License,9053,486.5,5,0.74,19.64,7477.83,3,1,89.2,4,Tier 1
c20370f0-fbfc-448a-9a94-672caecd2beb,Middle East & Africa,SMB,Licensing Platform,On-Premises,SaaS,5113,275.15,3,0.92,23.69,10744.47,8,0,95.42,3,Tier 1
f1dbd3b3-212d-431a-88af-8cb508b29efa,North America,Enterprise,Cisco+,Cloud,Usage-Based,6043,328.67,1,0.38,21.37,10248.7,7,1,93.82,4,Tier 1
9fcdec4d-e0a8-4cbc-b993-9ca17efe8d2f,Middle East & Africa,SMB,Licensing Platform,Hybrid,Recurring License,2183,666.32,4,0.63,19.88,13286.72,2,1,90.06,5,Tier 3
6021defe-a398-4478-8dea-2d114631d14f,North America,Enterprise,Meraki,Cloud,Usage-Based,5384,491.39,3,0.79,16.5,9589.51,5,1,88.12,4,Tier 1
27f12292-eb8f-4372-8a30-4cf7c93966d8,Latin America,Healthcare,Meraki,Hybrid,Recurring License,5600,596.38,2,0.83,16.62,20686.73,3,1,96.94,1,Tier 3
9ed7ef9f-a093-46ef-b572-5bda7f0748d8,Latin America,Healthcare,Cisco DNA,Cloud,SaaS,7878,117.87,1,0.98,22.97,12856.82,6,1,95.58,1,Tier 2
05dd236f-0ca9-4d02-9bc3-ca4461c6e840,Latin America,SMB,Cisco+,Cloud,Usage-Based,857,598.53,7,0.5,20.69,17889.67,3,1,90.69,3,Tier 2
b22696a8-b87a-46f9-840a-1eac639a0a84,Europe,SMB,Licensing Platform,Hybrid,Recurring License,148,671.11,2,0.96,30.36,17001.54,1,0,88.12,1,Tier 3
f3f339cf-d5e1-4c09-89f9-bd96eef68b8e,Middle East & Africa,Healthcare,Cisco DNA,Cloud,Recurring License,1395,582.01,8,0.69,18.11,16367.13,1,1,95.43,5,Tier 2
398e2cf8-b7c7-4cf2-a792-ab68a834f5cc,North America,Education,Cisco+,Cloud,Usage-Based,3907,264.7,11,0.63,15.45,11731.88,5,0,89.1,3,Tier 1
c111fba3-905e-455a-96a6-9e9119809cc8,Middle East & Africa,SMB,Meraki,Hybrid,SaaS,1136,727.48,2,0.35,24.34,14292.15,5,0,90.46,2,Tier 2
83e5e467-7d89-400e-ab71-588fac04ca25,Middle East & Africa,Enterprise,Meraki,On-Premises,Recurring License,5279,441.71,4,0.49,22.21,20035.91,3,0,89.77,4,Tier 1
5042dc9e-9a58-47e8-9560-090f8368a818,Asia Pacific,Enterprise,Meraki,Cloud,Recurring License,9094,478.41,5,0.75,27.16,14929.24,9,0,90.45,1,Tier 2
3671eb26-2cde-41e6-93c4-254bbb62b6b1,Latin America,Government,Licensing Platform,Cloud,SaaS,5655,433.19,8,0.88,27.04,7401.87,8,0,98.91,3,Tier 3
d6f9e0ad-7463-4a8a-a81f-1cd68fce5776,Latin America,Government,Meraki,On-Premises,Usage-Based,5649,285.37,3,0.54,20.1,17008.58,1,1,98.05,5,Tier 2
8510ee0d-32b8-41d9-93c5-dcb881d86dfa,Asia Pacific,Healthcare,Licensing Platform,Cloud,SaaS,7922,495.06,8,0.37,11.9,11470.59,2,0,91.06,4,Tier 2
366d989f-f15d-4256-9047-e7c7462bc8a5,North America,Government,Licensing Platform,Hybrid,Usage-Based,8620,806.81,4,0.64,23.73,22005.64,9,1,95.01,4,Tier 1
8ebbd14c-9d51-41a2-90c8-ab729845b800,Asia Pacific,Government,Licensing Platform,Cloud,SaaS,414,425.91,5,0.42,14.62,23407.84,8,1,88.3,2,Tier 3
